stock_code,year,quarter,상장폐지 여부,관리종목 여부,감사의견
760,2024,2,상장,N,기타/확인필요
760,2024,3,상장,N,기타/확인필요
760,2024,4,상장,N,기타/확인필요
760,2025,1,상장,N,기타/확인필요
760,2025,2,상장,N,기타/확인필요
760,2025,3,상장,N,기타/확인필요
800,2020,1,상장,N,기타/확인필요
800,2020,2,상장,N,기타/확인필요
800,2020,3,상장,N,기타/확인필요
800,2020,4,상장,N,기타/확인필요
800,2021,1,상장,N,기타/확인필요
800,2021,2,상장,N,기타/확인필요
800,2021,3,상장,N,기타/확인필요
800,2021,4,상장,N,기타/확인필요
800,2022,1,상장,N,기타/확인필요
800,2022,2,상장,N,기타/확인필요
800,2022,3,상장,N,기타/확인필요
800,2022,4,상장,N,기타/확인필요
800,2023,1,상장,N,기타/확인필요
800,2023,2,상장,N,기타/확인필요
800,2023,3,상장,N,기타/확인필요
800,2023,4,상장,N,기타/확인필요
800,2024,1,상장,N,기타/확인필요
800,2024,2,상장,N,기타/확인필요
800,2024,3,상장,N,기타/확인필요
800,2024,4,상장,N,기타/확인필요
800,2025,1,상장,N,기타/확인필요
800,2025,2,상장,N,기타/확인필요
800,2025,3,상장,N,기타/확인필요
810,2023,3,상장,N,기타/확인필요
810,2023,4,상장,N,적정
810,2024,1,상장,N,적정
810,2024,2,상장,N,기타/확인필요
810,2024,3,상장,N,기타/확인필요
810,2024,4,상장,N,기타/확인필요
810,2025,1,상장,N,기타/확인필요
810,2025,2,상장,N,기타/확인필요
810,2025,3,상장,N,기타/확인필요
850,2020,1,상장,N,기타/확인필요
850,2020,2,상장,N,기타/확인필요
850,2020,3,상장,N,기타/확인필요
850,2020,4,상장,N,기타/확인필요
850,2021,1,상장,N,기타/확인필요
850,2021,2,상장,N,기타/확인필요
850,2021,3,상장,N,기타/확인필요
850,2021,4,상장,N,기타/확인필요
850,2022,1,상장,N,기타/확인필요
850,2022,2,상장,N,기타/확인필요
850,2022,3,상장,N,기타/확인필요
850,2022,4,상장,N,기타/확인필요
850,2023,1,상장,N,기타/확인필요
850,2023,2,상장,N,기타/확인필요
850,2023,3,상장,N,기타/확인필요
850,2023,4,상장,N,기타/확인필요
850,2024,1,상장,N,기타/확인필요
850,2024,2,상장,N,기타/확인필요
850,2024,3,상장,N,기타/확인필요
850,2024,4,상장,N,기타/확인필요
850,2025,1,상장,N,기타/확인필요
850,2025,2,상장,N,기타/확인필요
850,2025,3,상장,N,기타/확인필요
860,2020,1,상장,N,기타/확인필요
860,2020,2,상장,N,적정
860,2020,3,상장,N,적정
860,2020,4,상장,N,적정
860,2021,1,상장,N,적정
860,2021,2,상장,N,적정
860,2021,3,상장,N,적정
860,2021,4,상장,N,적정
860,2022,1,상장,N,적정
860,2022,2,상장,N,적정
860,2022,3,상장,N,적정
860,2022,4,상장,N,적정
860,2023,1,상장,N,적정
860,2023,2,상장,N,적정
860,2023,3,상장,N,적정
860,2023,4,상장,N,적정
860,2024,1,상장,N,적정
860,2024,2,상장,N,기타/확인필요
860,2024,3,상장,N,기타/확인필요
860,2024,4,상장,N,기타/확인필요
860,2025,1,상장,N,기타/확인필요
860,2025,2,상장,N,기타/확인필요
860,2025,3,상장,N,기타/확인필요
880,2020,1,상장,N,기타/확인필요
880,2020,2,상장,N,기타/확인필요
880,2020,3,상장,N,기타/확인필요
880,2020,4,상장,N,기타/확인필요
880,2021,1,상장,N,기타/확인필요
880,2021,2,상장,N,기타/확인필요
880,2021,3,상장,N,기타/확인필요
880,2021,4,상장,N,기타/확인필요
880,2022,1,상장,N,기타/확인필요
880,2022,2,상장,N,기타/확인필요
880,2022,3,상장,N,기타/확인필요
880,2022,4,상장,N,기타/확인필요
880,2023,1,상장,N,기타/확인필요
880,2023,2,상장,N,기타/확인필요
880,2023,3,상장,N,기타/확인필요
880,2023,4,상장,N,기타/확인필요
880,2024,1,상장,N,기타/확인필요
880,2024,2,상장,N,기타/확인필요
880,2024,3,상장,N,기타/확인필요
880,2024,4,상장,N,기타/확인필요
880,2025,1,상장,N,기타/확인필요
880,2025,2,상장,N,기타/확인필요
880,2025,3,상장,N,기타/확인필요
890,2020,1,상장,N,기타/확인필요
890,2020,2,상장,N,적정
890,2020,3,상장,N,적정
890,2020,4,상장,N,적정
890,2021,1,상장,N,적정
890,2021,2,상장,N,적정
890,2021,3,상장,N,적정
890,2021,4,상장,N,적정
890,2022,1,상장,N,적정
890,2022,2,상장,N,적정
890,2022,3,상장,N,적정
890,2022,4,상장,N,적정
890,2023,1,상장,N,적정
890,2023,2,상장,N,적정
890,2023,3,상장,N,적정
890,2023,4,상장,N,적정
890,2024,1,상장,N,적정
890,2024,2,상장,N,기타/확인필요
890,2024,3,상장,N,기타/확인필요
890,2024,4,상장,N,기타/확인필요
890,2025,1,상장,N,기타/확인필요
890,2025,2,상장,N,기타/확인필요
890,2025,3,상장,N,기타/확인필요
,2025,2,상장,N,기타/확인필요
,2025,3,상장,N,기타/확인필요
910,2020,1,상장,N,기타/확인필요
910,2020,2,상장,N,적정
910,2020,3,상장,N,적정
910,2021,1,상장,N,기타/확인필요
910,2021,2,상장,N,적정
910,2021,3,상장,N,적정
910,2022,1,상장,N,기타/확인필요
910,2022,2,상장,N,적정
910,2022,3,상장,N,적정
910,2023,1,상장,N,기타/확인필요
910,2023,2,상장,N,적정
910,2023,3,상장,N,적정
910,2024,1,상장,N,기타/확인필요
910,2024,2,상장,N,기타/확인필요
910,2024,3,상장,N,기타/확인필요
910,2025,1,상장,N,기타/확인필요
910,2025,2,상장,N,기타/확인필요
950,2020,1,상장,N,기타/확인필요
950,2020,2,상장,N,적정
950,2020,3,상장,N,적정
950,2020,4,상장,N,적정
950,2021,1,상장,N,적정
950,2021,2,상장,N,적정
950,2021,3,상장,N,적정
950,2021,4,상장,N,적정
950,2022,1,상장,N,적정
950,2022,2,상장,N,적정
950,2022,3,상장,N,적정
950,2022,4,상장,N,적정
950,2023,1,상장,N,적정
950,2023,2,상장,N,적정
950,2023,3,상장,N,적정
950,2023,4,상장,N,적정
950,2024,1,상장,N,적정
950,2024,2,상장,N,기타/확인필요
950,2024,3,상장,N,기타/확인필요
950,2024,4,상장,N,기타/확인필요
950,2025,1,상장,N,기타/확인필요
950,2025,2,상장,N,기타/확인필요
950,2025,3,상장,N,기타/확인필요
970,2020,1,상장,N,기타/확인필요
970,2020,2,상장,N,적정
970,2020,4,상장,N,적정
970,2021,1,상장,N,적정
970,2021,2,상장,N,적정
970,2021,3,상장,N,적정
970,2021,4,상장,N,적정
970,2022,1,상장,N,적정
970,2022,2,상장,N,적정
970,2022,3,상장,N,적정
970,2022,4,상장,N,적정
970,2023,1,상장,N,적정
970,2023,2,상장,N,적정
970,2023,3,상장,N,적정
970,2023,4,상장,N,적정
970,2024,1,상장,N,적정
970,2024,2,상장,N,기타/확인필요
970,2024,3,상장,N,기타/확인필요
970,2024,4,상장,N,기타/확인필요
970,2025,1,상장,N,기타/확인필요
970,2025,2,상장,N,기타/확인필요
970,2025,3,상장,N,기타/확인필요
990,2020,1,상장,N,기타/확인필요
990,2020,2,상장,N,적정
990,2020,3,상장,N,적정
990,2020,4,상장,N,적정
990,2021,1,상장,N,적정
990,2021,2,상장,N,기타/확인필요
990,2021,3,상장,N,기타/확인필요
990,2021,4,상장,N,기타/확인필요
990,2022,1,상장,N,기타/확인필요
990,2022,2,상장,N,기타/확인필요
990,2022,3,상장,N,기타/확인필요
990,2022,4,상장,N,기타/확인필요
990,2023,1,상장,N,기타/확인필요
990,2023,2,상장,N,적정
990,2023,3,상장,N,적정
990,2023,4,상장,N,적정
990,2024,1,상장,N,적정
990,2024,2,상장,N,기타/확인필요
990,2024,3,상장,N,기타/확인필요
990,2024,4,상장,N,기타/확인필요
990,2025,1,상장,N,기타/확인필요
990,2025,2,상장,N,기타/확인필요
990,2025,3,상장,N,기타/확인필요
,2025,3,상장,N,기타/확인필요
1000,2020,1,상장,N,기타/확인필요
1000,2020,2,상장,N,적정
1000,2020,3,상장,N,적정
1000,2020,4,상장,N,적정
1000,2021,1,상장,N,적정
1000,2021,2,상장,N,적정
1000,2021,3,상장,N,적정
1000,2021,4,상장,N,적정
1000,2022,1,상장,N,적정
1000,2022,2,상장,N,적정
1000,2022,3,상장,N,적정
1000,2022,4,상장,N,적정
1000,2023,1,상장,N,적정
1000,2023,2,상장,N,적정
1000,2023,3,상장,N,적정
1000,2023,4,상장,N,적정
1000,2024,1,상장,N,적정
1000,2024,2,상장,N,기타/확인필요
1000,2024,3,상장,N,기타/확인필요
1000,2024,4,상장,N,기타/확인필요
1000,2025,1,상장,N,기타/확인필요
1000,2025,2,상장,N,기타/확인필요
1000,2025,3,상장,N,기타/확인필요
1020,2020,1,상장,N,기타/확인필요
1020,2020,2,상장,N,적정
1020,2020,3,상장,N,적정
1020,2020,4,상장,N,적정
1020,2021,1,상장,N,적정
1020,2021,2,상장,N,적정
1020,2021,3,상장,N,적정
1020,2021,4,상장,N,적정
1020,2022,1,상장,N,적정
1020,2022,2,상장,N,적정
1020,2022,3,상장,N,적정
1020,2022,4,상장,N,적정
1020,2023,1,상장,N,적정
1020,2023,2,상장,N,적정
1020,2023,3,상장,N,적정
1020,2023,4,상장,N,적정
1020,2024,1,상장,N,적정
1020,2024,2,상장,N,기타/확인필요
1020,2024,3,상장,N,기타/확인필요
1020,2024,4,상장,N,기타/확인필요
1020,2025,1,상장,N,기타/확인필요
1020,2025,2,상장,N,기타/확인필요
1020,2025,3,상장,N,기타/확인필요
1040,2020,1,상장,N,기타/확인필요
1040,2020,2,상장,N,적정
1040,2020,3,상장,N,적정
1040,2020,4,상장,N,적정
1040,2021,1,상장,N,적정
1040,2021,2,상장,N,적정
1040,2021,3,상장,N,적정
1040,2021,4,상장,N,적정
1040,2022,1,상장,N,적정
1040,2022,2,상장,N,적정
1040,2022,3,상장,N,적정
1040,2022,4,상장,N,적정
1040,2023,1,상장,N,적정
1040,2023,2,상장,N,적정
1040,2023,3,상장,N,적정
1040,2023,4,상장,N,적정
1040,2024,1,상장,N,적정
1040,2024,2,상장,N,기타/확인필요
1040,2024,3,상장,N,기타/확인필요
1040,2024,4,상장,N,기타/확인필요
1040,2025,1,상장,N,기타/확인필요
1040,2025,2,상장,N,기타/확인필요
1040,2025,3,상장,N,기타/확인필요
1060,2020,1,상장,N,기타/확인필요
1060,2020,2,상장,N,적정
1060,2020,3,상장,N,적정
1060,2020,4,상장,N,적정
1060,2021,1,상장,N,적정
1060,2021,2,상장,N,적정
1060,2021,3,상장,N,적정
1060,2021,4,상장,N,적정
1060,2022,1,상장,N,적정
1060,2022,2,상장,N,적정
1060,2022,3,상장,N,적정
1060,2022,4,상장,N,적정
1060,2023,1,상장,N,적정
1060,2023,2,상장,N,적정
1060,2023,3,상장,N,적정
1060,2023,4,상장,N,적정
1060,2024,1,상장,N,적정
1060,2024,2,상장,N,기타/확인필요
1060,2024,3,상장,N,기타/확인필요
1060,2024,4,상장,N,기타/확인필요
1060,2025,1,상장,N,기타/확인필요
1060,2025,2,상장,N,기타/확인필요
1060,2025,3,상장,N,기타/확인필요
1070,2020,1,상장,N,기타/확인필요
1070,2020,2,상장,N,적정
1070,2020,3,상장,N,적정
1070,2021,1,상장,N,기타/확인필요
1070,2021,2,상장,N,적정
1070,2021,3,상장,N,적정
1070,2022,1,상장,N,기타/확인필요
1070,2022,2,상장,N,적정
1070,2022,3,상장,N,적정
1070,2023,1,상장,N,기타/확인필요
1070,2023,2,상장,N,적정
1070,2023,3,상장,N,적정
1070,2024,1,상장,N,기타/확인필요
1070,2024,2,상장,N,기타/확인필요
1070,2024,3,상장,N,기타/확인필요
1070,2025,1,상장,N,기타/확인필요
1070,2025,2,상장,N,기타/확인필요
1080,2020,1,상장,N,기타/확인필요
1080,2020,2,상장,N,적정
1080,2020,3,상장,N,적정
1080,2020,4,상장,N,적정
1080,2021,1,상장,N,적정
1080,2021,2,상장,N,적정
1080,2021,3,상장,N,적정
1080,2021,4,상장,N,적정
1080,2022,1,상장,N,적정
1080,2022,2,상장,N,적정
1080,2022,3,상장,N,적정
1080,2022,4,상장,N,적정
1080,2023,1,상장,N,적정
1080,2023,2,상장,N,기타/확인필요
1080,2023,3,상장,N,기타/확인필요
1080,2023,4,상장,N,기타/확인필요
1080,2024,1,상장,N,기타/확인필요
1080,2024,2,상장,N,적정
1080,2024,3,상장,N,적정
1080,2024,4,상장,N,적정
1080,2025,1,상장,N,적정
1080,2025,3,상장,N,기타/확인필요
,2025,2,상장,N,기타/확인필요
,2025,3,상장,N,기타/확인필요
1120,2020,1,상장,N,기타/확인필요
1120,2020,2,상장,N,적정
1120,2020,3,상장,N,적정
1120,2020,4,상장,N,적정
1120,2021,1,상장,N,적정
1120,2021,2,상장,N,적정
1120,2021,3,상장,N,적정
1120,2021,4,상장,N,적정
1120,2022,1,상장,N,적정
1120,2022,2,상장,N,적정
1120,2022,3,상장,N,적정
1120,2022,4,상장,N,적정
1120,2023,1,상장,N,적정
1120,2023,2,상장,N,적정
1120,2023,3,상장,N,적정
1120,2023,4,상장,N,적정
1120,2024,1,상장,N,적정
1120,2024,2,상장,N,기타/확인필요
1120,2024,3,상장,N,기타/확인필요
1120,2024,4,상장,N,기타/확인필요
1120,2025,1,상장,N,기타/확인필요
1120,2025,2,상장,N,기타/확인필요
1120,2025,3,상장,N,기타/확인필요
1130,2020,1,상장,N,기타/확인필요
1130,2020,2,상장,N,적정
1130,2020,3,상장,N,적정
1130,2020,4,상장,N,적정
1130,2021,1,상장,N,적정
1130,2021,2,상장,N,적정
1130,2021,3,상장,N,적정
1130,2021,4,상장,N,적정
1130,2022,1,상장,N,적정
1130,2022,2,상장,N,적정
1130,2022,3,상장,N,적정
1130,2022,4,상장,N,적정
1130,2023,1,상장,N,적정
1130,2023,2,상장,N,적정
1130,2023,3,상장,N,적정
1130,2023,4,상장,N,적정
1130,2024,1,상장,N,적정
1130,2024,2,상장,N,기타/확인필요
1130,2024,3,상장,N,기타/확인필요
1130,2024,4,상장,N,기타/확인필요
1130,2025,1,상장,N,기타/확인필요
1130,2025,2,상장,N,기타/확인필요
1130,2025,3,상장,N,기타/확인필요
1140,2020,1,상장폐지,N,기타/확인필요
1140,2020,2,상장폐지,N,적정
1140,2020,3,상장폐지,N,적정
1140,2020,4,상장폐지,N,적정
1140,2021,1,상장폐지,N,적정
1140,2021,2,상장폐지,N,적정
1140,2021,3,상장폐지,N,적정
1140,2021,4,상장폐지,N,적정
1140,2022,1,상장폐지,N,적정
1140,2022,2,상장폐지,N,적정
1140,2022,3,상장폐지,N,적정
1140,2022,4,상장폐지,N,적정
1140,2023,1,상장폐지,N,적정
1140,2023,2,상장폐지,N,의견거절
1140,2023,3,상장폐지,N,의견거절
1140,2023,4,상장폐지,N,의견거절
1140,2024,1,상장폐지,N,의견거절
1140,2024,2,상장폐지,N,의견거절
1140,2024,3,상장폐지,N,의견거절
1140,2024,4,상장폐지,N,의견거절
1140,2025,1,상장폐지,N,의견거절
1140,2025,2,상장폐지,N,기타/확인필요
1140,2025,3,상장폐지,N,기타/확인필요
1200,2023,3,상장,N,기타/확인필요
1200,2023,4,상장,N,기타/확인필요
1200,2024,1,상장,N,기타/확인필요
1200,2024,2,상장,N,기타/확인필요
1200,2024,3,상장,N,기타/확인필요
1200,2024,4,상장,N,기타/확인필요
1200,2025,1,상장,N,기타/확인필요
1200,2025,2,상장,N,기타/확인필요
1200,2025,3,상장,N,기타/확인필요
1210,2020,1,상장,N,기타/확인필요
1210,2020,2,상장,N,적정
1210,2020,3,상장,N,적정
1210,2020,4,상장,N,적정
1210,2021,1,상장,N,적정
1210,2021,2,상장,N,적정
1210,2021,3,상장,N,적정
1210,2021,4,상장,N,적정
1210,2022,1,상장,N,적정
1210,2022,2,상장,N,적정
1210,2022,3,상장,N,적정
1210,2022,4,상장,N,적정
1210,2023,1,상장,N,적정
1210,2023,2,상장,N,적정
1210,2023,3,상장,N,적정
1210,2023,4,상장,N,적정
1210,2024,1,상장,N,적정
1210,2024,2,상장,N,기타/확인필요
1210,2024,3,상장,N,기타/확인필요
1210,2024,4,상장,N,기타/확인필요
1210,2025,1,상장,N,기타/확인필요
1210,2025,2,상장,N,기타/확인필요
1210,2025,3,상장,N,기타/확인필요
1230,2020,1,상장,N,기타/확인필요
1230,2020,2,상장,N,적정
1230,2020,3,상장,N,적정
1230,2020,4,상장,N,적정
1230,2021,1,상장,N,적정
1230,2021,2,상장,N,적정
1230,2021,3,상장,N,적정
1230,2021,4,상장,N,적정
1230,2022,1,상장,N,적정
1230,2022,2,상장,N,적정
1230,2022,3,상장,N,적정
1230,2022,4,상장,N,적정
1230,2023,1,상장,N,적정
1230,2023,2,상장,N,적정
1230,2023,3,상장,N,적정
1230,2023,4,상장,N,적정
1230,2024,1,상장,N,적정
1230,2024,2,상장,N,기타/확인필요
1230,2024,3,상장,N,기타/확인필요
1230,2024,4,상장,N,기타/확인필요
1230,2025,1,상장,N,기타/확인필요
1230,2025,2,상장,N,기타/확인필요
1230,2025,3,상장,N,기타/확인필요
1250,2020,1,상장,N,기타/확인필요
1250,2020,2,상장,N,적정
1250,2020,3,상장,N,적정
1250,2020,4,상장,N,적정
1250,2021,1,상장,N,적정
1250,2021,2,상장,N,적정
1250,2021,3,상장,N,적정
1250,2021,4,상장,N,적정
1250,2022,1,상장,N,적정
1250,2022,2,상장,N,적정
1250,2022,3,상장,N,적정
1250,2022,4,상장,N,적정
1250,2023,1,상장,N,적정
1250,2023,2,상장,N,적정
1250,2023,3,상장,N,적정
1250,2023,4,상장,N,적정
1250,2024,1,상장,N,적정
1250,2024,2,상장,N,기타/확인필요
1250,2024,3,상장,N,기타/확인필요
1250,2024,4,상장,N,기타/확인필요
1250,2025,1,상장,N,기타/확인필요
1250,2025,2,상장,N,기타/확인필요
1250,2025,3,상장,N,기타/확인필요
1260,2020,1,상장,N,기타/확인필요
1260,2020,2,상장,N,적정
1260,2020,3,상장,N,적정
1260,2020,4,상장,N,적정
1260,2021,1,상장,N,적정
1260,2021,2,상장,N,적정
1260,2021,3,상장,N,적정
1260,2021,4,상장,N,적정
1260,2022,1,상장,N,적정
1260,2022,2,상장,N,적정
1260,2022,3,상장,N,적정
1260,2022,4,상장,N,적정
1260,2023,1,상장,N,적정
1260,2023,2,상장,N,적정
1260,2023,3,상장,N,적정
1260,2023,4,상장,N,적정
1260,2024,1,상장,N,적정
1260,2024,2,상장,N,기타/확인필요
1260,2024,3,상장,N,기타/확인필요
1260,2024,4,상장,N,기타/확인필요
1260,2025,1,상장,N,기타/확인필요
1260,2025,2,상장,N,기타/확인필요
1260,2025,3,상장,N,기타/확인필요
1270,2023,3,상장,N,기타/확인필요
1270,2023,4,상장,N,적정
1270,2024,1,상장,N,적정
1270,2024,2,상장,N,기타/확인필요
1270,2024,3,상장,N,기타/확인필요
1270,2024,4,상장,N,기타/확인필요
1270,2025,1,상장,N,기타/확인필요
1270,2025,2,상장,N,기타/확인필요
1270,2025,3,상장,N,기타/확인필요
1290,2023,3,상장,N,기타/확인필요
1290,2023,4,상장,N,적정
1290,2024,1,상장,N,적정
1290,2024,2,상장,N,기타/확인필요
1290,2024,3,상장,N,기타/확인필요
1290,2024,4,상장,N,기타/확인필요
1290,2025,1,상장,N,기타/확인필요
1290,2025,2,상장,N,기타/확인필요
1290,2025,3,상장,N,기타/확인필요
1340,2020,1,상장,N,기타/확인필요
1340,2020,2,상장,N,적정
1340,2020,3,상장,N,적정
1340,2020,4,상장,N,적정
1340,2021,1,상장,N,적정
1340,2021,2,상장,N,적정
1340,2021,3,상장,N,적정
1340,2021,4,상장,N,적정
