stock_code,quarter,상장폐지 여부,관리종목 여부,감사의견
660.0,2022Q1,상장,N,적정
660.0,2022Q2,상장,N,적정
660.0,2022Q3,상장,N,적정
660.0,2022Q4,상장,N,적정
660.0,2023Q1,상장,N,적정
660.0,2023Q2,상장,N,적정
660.0,2023Q3,상장,N,적정
660.0,2023Q4,상장,N,적정
660.0,2024Q1,상장,N,적정
660.0,2024Q2,상장,N,기타/확인필요
660.0,2024Q3,상장,N,기타/확인필요
660.0,2024Q4,상장,N,기타/확인필요
660.0,2025Q1,상장,N,기타/확인필요
660.0,2025Q2,상장,N,기타/확인필요
660.0,2025Q3,상장,N,기타/확인필요
670.0,2020Q1,상장,N,기타/확인필요
670.0,2020Q2,상장,N,적정
670.0,2020Q3,상장,N,적정
670.0,2020Q4,상장,N,적정
670.0,2021Q1,상장,N,적정
670.0,2021Q2,상장,N,적정
670.0,2021Q3,상장,N,적정
670.0,2021Q4,상장,N,적정
670.0,2022Q1,상장,N,적정
670.0,2022Q2,상장,N,적정
670.0,2022Q3,상장,N,적정
670.0,2022Q4,상장,N,적정
670.0,2023Q1,상장,N,적정
670.0,2023Q2,상장,N,적정
670.0,2023Q3,상장,N,적정
670.0,2023Q4,상장,N,적정
670.0,2024Q1,상장,N,적정
670.0,2024Q2,상장,N,기타/확인필요
670.0,2024Q3,상장,N,기타/확인필요
670.0,2024Q4,상장,N,기타/확인필요
670.0,2025Q1,상장,N,기타/확인필요
670.0,2025Q2,상장,N,기타/확인필요
670.0,2025Q3,상장,N,기타/확인필요
680.0,2020Q1,상장,N,기타/확인필요
680.0,2020Q2,상장,N,적정
680.0,2020Q3,상장,N,적정
680.0,2020Q4,상장,N,적정
680.0,2021Q1,상장,N,적정
680.0,2021Q2,상장,N,적정
680.0,2021Q3,상장,N,적정
680.0,2021Q4,상장,N,적정
680.0,2022Q1,상장,N,적정
680.0,2022Q2,상장,N,적정
680.0,2022Q3,상장,N,적정
680.0,2022Q4,상장,N,적정
680.0,2023Q1,상장,N,적정
680.0,2023Q2,상장,N,적정
680.0,2023Q3,상장,N,적정
680.0,2023Q4,상장,N,적정
680.0,2024Q1,상장,N,적정
680.0,2024Q2,상장,N,기타/확인필요
680.0,2024Q3,상장,N,기타/확인필요
680.0,2024Q4,상장,N,기타/확인필요
680.0,2025Q1,상장,N,기타/확인필요
680.0,2025Q2,상장,N,기타/확인필요
680.0,2025Q3,상장,N,기타/확인필요
700.0,2020Q1,상장,N,기타/확인필요
700.0,2020Q2,상장,N,적정
700.0,2020Q3,상장,N,적정
700.0,2021Q1,상장,N,기타/확인필요
700.0,2021Q2,상장,N,적정
700.0,2021Q3,상장,N,적정
700.0,2022Q1,상장,N,기타/확인필요
700.0,2022Q2,상장,N,적정
700.0,2022Q3,상장,N,적정
700.0,2023Q1,상장,N,기타/확인필요
700.0,2023Q2,상장,N,적정
700.0,2023Q3,상장,N,적정
700.0,2024Q1,상장,N,기타/확인필요
700.0,2024Q2,상장,N,기타/확인필요
700.0,2024Q3,상장,N,기타/확인필요
700.0,2025Q1,상장,N,기타/확인필요
700.0,2025Q2,상장,N,기타/확인필요
720.0,2020Q1,상장,N,기타/확인필요
720.0,2020Q2,상장,N,기타/확인필요
720.0,2020Q3,상장,N,기타/확인필요
720.0,2020Q4,상장,N,기타/확인필요
720.0,2021Q1,상장,N,기타/확인필요
720.0,2021Q2,상장,N,기타/확인필요
720.0,2021Q3,상장,N,기타/확인필요
720.0,2021Q4,상장,N,기타/확인필요
720.0,2022Q1,상장,N,기타/확인필요
720.0,2022Q2,상장,N,기타/확인필요
720.0,2022Q3,상장,N,기타/확인필요
720.0,2022Q4,상장,N,기타/확인필요
720.0,2023Q1,상장,N,기타/확인필요
720.0,2023Q2,상장,N,기타/확인필요
720.0,2023Q3,상장,N,기타/확인필요
720.0,2023Q4,상장,N,기타/확인필요
720.0,2024Q1,상장,N,기타/확인필요
720.0,2024Q2,상장,N,기타/확인필요
720.0,2024Q3,상장,N,기타/확인필요
720.0,2024Q4,상장,N,기타/확인필요
720.0,2025Q1,상장,N,기타/확인필요
720.0,2025Q2,상장,N,기타/확인필요
720.0,2025Q3,상장,N,기타/확인필요
760.0,2020Q1,상장,N,기타/확인필요
760.0,2020Q2,상장,N,적정
760.0,2020Q3,상장,N,적정
760.0,2020Q4,상장,N,적정
760.0,2021Q1,상장,N,적정
760.0,2021Q2,상장,N,적정
760.0,2021Q3,상장,N,적정
760.0,2021Q4,상장,N,적정
760.0,2022Q1,상장,N,적정
760.0,2022Q2,상장,N,적정
760.0,2022Q3,상장,N,적정
760.0,2022Q4,상장,N,적정
760.0,2023Q1,상장,N,적정
760.0,2023Q2,상장,N,적정
760.0,2023Q3,상장,N,적정
760.0,2023Q4,상장,N,적정
760.0,2024Q1,상장,N,적정
760.0,2024Q2,상장,N,기타/확인필요
760.0,2024Q3,상장,N,기타/확인필요
760.0,2024Q4,상장,N,기타/확인필요
760.0,2025Q1,상장,N,기타/확인필요
760.0,2025Q2,상장,N,기타/확인필요
760.0,2025Q3,상장,N,기타/확인필요
800.0,2020Q1,상장,N,기타/확인필요
800.0,2020Q2,상장,N,기타/확인필요
800.0,2020Q3,상장,N,기타/확인필요
800.0,2020Q4,상장,N,기타/확인필요
800.0,2021Q1,상장,N,기타/확인필요
800.0,2021Q2,상장,N,기타/확인필요
800.0,2021Q3,상장,N,기타/확인필요
800.0,2021Q4,상장,N,기타/확인필요
800.0,2022Q1,상장,N,기타/확인필요
800.0,2022Q2,상장,N,기타/확인필요
800.0,2022Q3,상장,N,기타/확인필요
800.0,2022Q4,상장,N,기타/확인필요
800.0,2023Q1,상장,N,기타/확인필요
800.0,2023Q2,상장,N,기타/확인필요
800.0,2023Q3,상장,N,기타/확인필요
800.0,2023Q4,상장,N,기타/확인필요
800.0,2024Q1,상장,N,기타/확인필요
800.0,2024Q2,상장,N,기타/확인필요
800.0,2024Q3,상장,N,기타/확인필요
800.0,2024Q4,상장,N,기타/확인필요
800.0,2025Q1,상장,N,기타/확인필요
800.0,2025Q2,상장,N,기타/확인필요
800.0,2025Q3,상장,N,기타/확인필요
810.0,2023Q3,상장,N,기타/확인필요
810.0,2023Q4,상장,N,적정
810.0,2024Q1,상장,N,적정
810.0,2024Q2,상장,N,기타/확인필요
810.0,2024Q3,상장,N,기타/확인필요
810.0,2024Q4,상장,N,기타/확인필요
810.0,2025Q1,상장,N,기타/확인필요
810.0,2025Q2,상장,N,기타/확인필요
810.0,2025Q3,상장,N,기타/확인필요
850.0,2020Q1,상장,N,기타/확인필요
850.0,2020Q2,상장,N,기타/확인필요
850.0,2020Q3,상장,N,기타/확인필요
850.0,2020Q4,상장,N,기타/확인필요
850.0,2021Q1,상장,N,기타/확인필요
850.0,2021Q2,상장,N,기타/확인필요
850.0,2021Q3,상장,N,기타/확인필요
850.0,2021Q4,상장,N,기타/확인필요
850.0,2022Q1,상장,N,기타/확인필요
850.0,2022Q2,상장,N,기타/확인필요
850.0,2022Q3,상장,N,기타/확인필요
850.0,2022Q4,상장,N,기타/확인필요
850.0,2023Q1,상장,N,기타/확인필요
850.0,2023Q2,상장,N,기타/확인필요
850.0,2023Q3,상장,N,기타/확인필요
850.0,2023Q4,상장,N,기타/확인필요
850.0,2024Q1,상장,N,기타/확인필요
850.0,2024Q2,상장,N,기타/확인필요
850.0,2024Q3,상장,N,기타/확인필요
850.0,2024Q4,상장,N,기타/확인필요
850.0,2025Q1,상장,N,기타/확인필요
850.0,2025Q2,상장,N,기타/확인필요
850.0,2025Q3,상장,N,기타/확인필요
860.0,2020Q1,상장,N,기타/확인필요
860.0,2020Q2,상장,N,적정
860.0,2020Q3,상장,N,적정
860.0,2020Q4,상장,N,적정
860.0,2021Q1,상장,N,적정
860.0,2021Q2,상장,N,적정
860.0,2021Q3,상장,N,적정
860.0,2021Q4,상장,N,적정
860.0,2022Q1,상장,N,적정
860.0,2022Q2,상장,N,적정
860.0,2022Q3,상장,N,적정
860.0,2022Q4,상장,N,적정
860.0,2023Q1,상장,N,적정
860.0,2023Q2,상장,N,적정
860.0,2023Q3,상장,N,적정
860.0,2023Q4,상장,N,적정
860.0,2024Q1,상장,N,적정
860.0,2024Q2,상장,N,기타/확인필요
860.0,2024Q3,상장,N,기타/확인필요
860.0,2024Q4,상장,N,기타/확인필요
860.0,2025Q1,상장,N,기타/확인필요
860.0,2025Q2,상장,N,기타/확인필요
860.0,2025Q3,상장,N,기타/확인필요
880.0,2020Q1,상장,N,기타/확인필요
880.0,2020Q2,상장,N,기타/확인필요
880.0,2020Q3,상장,N,기타/확인필요
880.0,2020Q4,상장,N,기타/확인필요
880.0,2021Q1,상장,N,기타/확인필요
880.0,2021Q2,상장,N,기타/확인필요
880.0,2021Q3,상장,N,기타/확인필요
880.0,2021Q4,상장,N,기타/확인필요
880.0,2022Q1,상장,N,기타/확인필요
880.0,2022Q2,상장,N,기타/확인필요
880.0,2022Q3,상장,N,기타/확인필요
880.0,2022Q4,상장,N,기타/확인필요
880.0,2023Q1,상장,N,기타/확인필요
880.0,2023Q2,상장,N,기타/확인필요
880.0,2023Q3,상장,N,기타/확인필요
880.0,2023Q4,상장,N,기타/확인필요
880.0,2024Q1,상장,N,기타/확인필요
880.0,2024Q2,상장,N,기타/확인필요
880.0,2024Q3,상장,N,기타/확인필요
880.0,2024Q4,상장,N,기타/확인필요
880.0,2025Q1,상장,N,기타/확인필요
880.0,2025Q2,상장,N,기타/확인필요
880.0,2025Q3,상장,N,기타/확인필요
890.0,2020Q1,상장,N,기타/확인필요
890.0,2020Q2,상장,N,적정
890.0,2020Q3,상장,N,적정
890.0,2020Q4,상장,N,적정
890.0,2021Q1,상장,N,적정
890.0,2021Q2,상장,N,적정
890.0,2021Q3,상장,N,적정
890.0,2021Q4,상장,N,적정
890.0,2022Q1,상장,N,적정
890.0,2022Q2,상장,N,적정
890.0,2022Q3,상장,N,적정
890.0,2022Q4,상장,N,적정
890.0,2023Q1,상장,N,적정
890.0,2023Q2,상장,N,적정
890.0,2023Q3,상장,N,적정
890.0,2023Q4,상장,N,적정
890.0,2024Q1,상장,N,적정
890.0,2024Q2,상장,N,기타/확인필요
890.0,2024Q3,상장,N,기타/확인필요
890.0,2024Q4,상장,N,기타/확인필요
890.0,2025Q1,상장,N,기타/확인필요
890.0,2025Q2,상장,N,기타/확인필요
890.0,2025Q3,상장,N,기타/확인필요
,2025Q2,상장,N,기타/확인필요
,2025Q3,상장,N,기타/확인필요
910.0,2020Q1,상장,N,기타/확인필요
910.0,2020Q2,상장,N,적정
910.0,2020Q3,상장,N,적정
910.0,2021Q1,상장,N,기타/확인필요
910.0,2021Q2,상장,N,적정
910.0,2021Q3,상장,N,적정
910.0,2022Q1,상장,N,기타/확인필요
910.0,2022Q2,상장,N,적정
910.0,2022Q3,상장,N,적정
910.0,2023Q1,상장,N,기타/확인필요
910.0,2023Q2,상장,N,적정
910.0,2023Q3,상장,N,적정
910.0,2024Q1,상장,N,기타/확인필요
910.0,2024Q2,상장,N,기타/확인필요
910.0,2024Q3,상장,N,기타/확인필요
910.0,2025Q1,상장,N,기타/확인필요
910.0,2025Q2,상장,N,기타/확인필요
950.0,2020Q1,상장,N,기타/확인필요
950.0,2020Q2,상장,N,적정
950.0,2020Q3,상장,N,적정
950.0,2020Q4,상장,N,적정
950.0,2021Q1,상장,N,적정
950.0,2021Q2,상장,N,적정
950.0,2021Q3,상장,N,적정
950.0,2021Q4,상장,N,적정
950.0,2022Q1,상장,N,적정
950.0,2022Q2,상장,N,적정
950.0,2022Q3,상장,N,적정
950.0,2022Q4,상장,N,적정
950.0,2023Q1,상장,N,적정
950.0,2023Q2,상장,N,적정
950.0,2023Q3,상장,N,적정
950.0,2023Q4,상장,N,적정
950.0,2024Q1,상장,N,적정
950.0,2024Q2,상장,N,기타/확인필요
950.0,2024Q3,상장,N,기타/확인필요
950.0,2024Q4,상장,N,기타/확인필요
950.0,2025Q1,상장,N,기타/확인필요
950.0,2025Q2,상장,N,기타/확인필요
950.0,2025Q3,상장,N,기타/확인필요
970.0,2020Q1,상장,N,기타/확인필요
970.0,2020Q2,상장,N,적정
970.0,2020Q4,상장,N,적정
970.0,2021Q1,상장,N,적정
970.0,2021Q2,상장,N,적정
970.0,2021Q3,상장,N,적정
970.0,2021Q4,상장,N,적정
970.0,2022Q1,상장,N,적정
970.0,2022Q2,상장,N,적정
970.0,2022Q3,상장,N,적정
970.0,2022Q4,상장,N,적정
970.0,2023Q1,상장,N,적정
970.0,2023Q2,상장,N,적정
970.0,2023Q3,상장,N,적정
970.0,2023Q4,상장,N,적정
970.0,2024Q1,상장,N,적정
970.0,2024Q2,상장,N,기타/확인필요
970.0,2024Q3,상장,N,기타/확인필요
970.0,2024Q4,상장,N,기타/확인필요
970.0,2025Q1,상장,N,기타/확인필요
970.0,2025Q2,상장,N,기타/확인필요
970.0,2025Q3,상장,N,기타/확인필요
990.0,2020Q1,상장,N,기타/확인필요
990.0,2020Q2,상장,N,적정
990.0,2020Q3,상장,N,적정
990.0,2020Q4,상장,N,적정
990.0,2021Q1,상장,N,적정
990.0,2021Q2,상장,N,기타/확인필요
990.0,2021Q3,상장,N,기타/확인필요
990.0,2021Q4,상장,N,기타/확인필요
990.0,2022Q1,상장,N,기타/확인필요
990.0,2022Q2,상장,N,기타/확인필요
990.0,2022Q3,상장,N,기타/확인필요
990.0,2022Q4,상장,N,기타/확인필요
990.0,2023Q1,상장,N,기타/확인필요
990.0,2023Q2,상장,N,적정
990.0,2023Q3,상장,N,적정
990.0,2023Q4,상장,N,적정
990.0,2024Q1,상장,N,적정
990.0,2024Q2,상장,N,기타/확인필요
990.0,2024Q3,상장,N,기타/확인필요
990.0,2024Q4,상장,N,기타/확인필요
990.0,2025Q1,상장,N,기타/확인필요
990.0,2025Q2,상장,N,기타/확인필요
990.0,2025Q3,상장,N,기타/확인필요
,2025Q3,상장,N,기타/확인필요
1000.0,2020Q1,상장,N,기타/확인필요
1000.0,2020Q2,상장,N,적정
1000.0,2020Q3,상장,N,적정
1000.0,2020Q4,상장,N,적정
1000.0,2021Q1,상장,N,적정
1000.0,2021Q2,상장,N,적정
1000.0,2021Q3,상장,N,적정
1000.0,2021Q4,상장,N,적정
1000.0,2022Q1,상장,N,적정
1000.0,2022Q2,상장,N,적정
1000.0,2022Q3,상장,N,적정
1000.0,2022Q4,상장,N,적정
1000.0,2023Q1,상장,N,적정
1000.0,2023Q2,상장,N,적정
1000.0,2023Q3,상장,N,적정
1000.0,2023Q4,상장,N,적정
1000.0,2024Q1,상장,N,적정
1000.0,2024Q2,상장,N,기타/확인필요
1000.0,2024Q3,상장,N,기타/확인필요
1000.0,2024Q4,상장,N,기타/확인필요
1000.0,2025Q1,상장,N,기타/확인필요
1000.0,2025Q2,상장,N,기타/확인필요
1000.0,2025Q3,상장,N,기타/확인필요
1020.0,2020Q1,상장,N,기타/확인필요
1020.0,2020Q2,상장,N,적정
1020.0,2020Q3,상장,N,적정
1020.0,2020Q4,상장,N,적정
1020.0,2021Q1,상장,N,적정
1020.0,2021Q2,상장,N,적정
1020.0,2021Q3,상장,N,적정
1020.0,2021Q4,상장,N,적정
1020.0,2022Q1,상장,N,적정
1020.0,2022Q2,상장,N,적정
1020.0,2022Q3,상장,N,적정
1020.0,2022Q4,상장,N,적정
1020.0,2023Q1,상장,N,적정
1020.0,2023Q2,상장,N,적정
1020.0,2023Q3,상장,N,적정
1020.0,2023Q4,상장,N,적정
1020.0,2024Q1,상장,N,적정
1020.0,2024Q2,상장,N,기타/확인필요
1020.0,2024Q3,상장,N,기타/확인필요
1020.0,2024Q4,상장,N,기타/확인필요
1020.0,2025Q1,상장,N,기타/확인필요
1020.0,2025Q2,상장,N,기타/확인필요
1020.0,2025Q3,상장,N,기타/확인필요
1040.0,2020Q1,상장,N,기타/확인필요
1040.0,2020Q2,상장,N,적정
1040.0,2020Q3,상장,N,적정
1040.0,2020Q4,상장,N,적정
1040.0,2021Q1,상장,N,적정
1040.0,2021Q2,상장,N,적정
1040.0,2021Q3,상장,N,적정
1040.0,2021Q4,상장,N,적정
1040.0,2022Q1,상장,N,적정
1040.0,2022Q2,상장,N,적정
1040.0,2022Q3,상장,N,적정
1040.0,2022Q4,상장,N,적정
1040.0,2023Q1,상장,N,적정
1040.0,2023Q2,상장,N,적정
1040.0,2023Q3,상장,N,적정
1040.0,2023Q4,상장,N,적정
1040.0,2024Q1,상장,N,적정
1040.0,2024Q2,상장,N,기타/확인필요
1040.0,2024Q3,상장,N,기타/확인필요
1040.0,2024Q4,상장,N,기타/확인필요
1040.0,2025Q1,상장,N,기타/확인필요
1040.0,2025Q2,상장,N,기타/확인필요
1040.0,2025Q3,상장,N,기타/확인필요
1060.0,2020Q1,상장,N,기타/확인필요
1060.0,2020Q2,상장,N,적정
1060.0,2020Q3,상장,N,적정
1060.0,2020Q4,상장,N,적정
1060.0,2021Q1,상장,N,적정
1060.0,2021Q2,상장,N,적정
1060.0,2021Q3,상장,N,적정
1060.0,2021Q4,상장,N,적정
1060.0,2022Q1,상장,N,적정
1060.0,2022Q2,상장,N,적정
1060.0,2022Q3,상장,N,적정
1060.0,2022Q4,상장,N,적정
1060.0,2023Q1,상장,N,적정
1060.0,2023Q2,상장,N,적정
1060.0,2023Q3,상장,N,적정
1060.0,2023Q4,상장,N,적정
1060.0,2024Q1,상장,N,적정
1060.0,2024Q2,상장,N,기타/확인필요
1060.0,2024Q3,상장,N,기타/확인필요
1060.0,2024Q4,상장,N,기타/확인필요
1060.0,2025Q1,상장,N,기타/확인필요
1060.0,2025Q2,상장,N,기타/확인필요
1060.0,2025Q3,상장,N,기타/확인필요
1070.0,2020Q1,상장,N,기타/확인필요
1070.0,2020Q2,상장,N,적정
1070.0,2020Q3,상장,N,적정
1070.0,2021Q1,상장,N,기타/확인필요
1070.0,2021Q2,상장,N,적정
1070.0,2021Q3,상장,N,적정
1070.0,2022Q1,상장,N,기타/확인필요
1070.0,2022Q2,상장,N,적정
1070.0,2022Q3,상장,N,적정
1070.0,2023Q1,상장,N,기타/확인필요
1070.0,2023Q2,상장,N,적정
1070.0,2023Q3,상장,N,적정
1070.0,2024Q1,상장,N,기타/확인필요
1070.0,2024Q2,상장,N,기타/확인필요
1070.0,2024Q3,상장,N,기타/확인필요
1070.0,2025Q1,상장,N,기타/확인필요
1070.0,2025Q2,상장,N,기타/확인필요
1080.0,2020Q1,상장,N,기타/확인필요
1080.0,2020Q2,상장,N,적정
1080.0,2020Q3,상장,N,적정
1080.0,2020Q4,상장,N,적정
1080.0,2021Q1,상장,N,적정
1080.0,2021Q2,상장,N,적정
1080.0,2021Q3,상장,N,적정
1080.0,2021Q4,상장,N,적정
1080.0,2022Q1,상장,N,적정
1080.0,2022Q2,상장,N,적정
1080.0,2022Q3,상장,N,적정
1080.0,2022Q4,상장,N,적정
1080.0,2023Q1,상장,N,적정
1080.0,2023Q2,상장,N,기타/확인필요
1080.0,2023Q3,상장,N,기타/확인필요
1080.0,2023Q4,상장,N,기타/확인필요
1080.0,2024Q1,상장,N,기타/확인필요
1080.0,2024Q2,상장,N,적정
1080.0,2024Q3,상장,N,적정
1080.0,2024Q4,상장,N,적정
1080.0,2025Q1,상장,N,적정
1080.0,2025Q3,상장,N,기타/확인필요
,2025Q2,상장,N,기타/확인필요
,2025Q3,상장,N,기타/확인필요
1120.0,2020Q1,상장,N,기타/확인필요
1120.0,2020Q2,상장,N,적정
1120.0,2020Q3,상장,N,적정
1120.0,2020Q4,상장,N,적정
1120.0,2021Q1,상장,N,적정
1120.0,2021Q2,상장,N,적정
1120.0,2021Q3,상장,N,적정
1120.0,2021Q4,상장,N,적정
1120.0,2022Q1,상장,N,적정
1120.0,2022Q2,상장,N,적정
1120.0,2022Q3,상장,N,적정
1120.0,2022Q4,상장,N,적정
1120.0,2023Q1,상장,N,적정
1120.0,2023Q2,상장,N,적정
1120.0,2023Q3,상장,N,적정
1120.0,2023Q4,상장,N,적정
1120.0,2024Q1,상장,N,적정
1120.0,2024Q2,상장,N,기타/확인필요
1120.0,2024Q3,상장,N,기타/확인필요
1120.0,2024Q4,상장,N,기타/확인필요
1120.0,2025Q1,상장,N,기타/확인필요
1120.0,2025Q2,상장,N,기타/확인필요
1120.0,2025Q3,상장,N,기타/확인필요
1130.0,2020Q1,상장,N,기타/확인필요
1130.0,2020Q2,상장,N,적정
1130.0,2020Q3,상장,N,적정
1130.0,2020Q4,상장,N,적정
1130.0,2021Q1,상장,N,적정
1130.0,2021Q2,상장,N,적정
1130.0,2021Q3,상장,N,적정
1130.0,2021Q4,상장,N,적정
1130.0,2022Q1,상장,N,적정
1130.0,2022Q2,상장,N,적정
1130.0,2022Q3,상장,N,적정
1130.0,2022Q4,상장,N,적정
1130.0,2023Q1,상장,N,적정
1130.0,2023Q2,상장,N,적정
1130.0,2023Q3,상장,N,적정
1130.0,2023Q4,상장,N,적정
1130.0,2024Q1,상장,N,적정
1130.0,2024Q2,상장,N,기타/확인필요
1130.0,2024Q3,상장,N,기타/확인필요
1130.0,2024Q4,상장,N,기타/확인필요
1130.0,2025Q1,상장,N,기타/확인필요
1130.0,2025Q2,상장,N,기타/확인필요
1130.0,2025Q3,상장,N,기타/확인필요
1140.0,2020Q1,상장폐지,N,기타/확인필요
1140.0,2020Q2,상장폐지,N,적정
1140.0,2020Q3,상장폐지,N,적정
1140.0,2020Q4,상장폐지,N,적정
1140.0,2021Q1,상장폐지,N,적정
1140.0,2021Q2,상장폐지,N,적정
1140.0,2021Q3,상장폐지,N,적정
1140.0,2021Q4,상장폐지,N,적정
1140.0,2022Q1,상장폐지,N,적정
1140.0,2022Q2,상장폐지,N,적정
1140.0,2022Q3,상장폐지,N,적정
1140.0,2022Q4,상장폐지,N,적정
1140.0,2023Q1,상장폐지,N,적정
1140.0,2023Q2,상장폐지,N,의견거절
1140.0,2023Q3,상장폐지,N,의견거절
1140.0,2023Q4,상장폐지,N,의견거절
1140.0,2024Q1,상장폐지,N,의견거절
1140.0,2024Q2,상장폐지,N,의견거절
1140.0,2024Q3,상장폐지,N,의견거절
1140.0,2024Q4,상장폐지,N,의견거절
1140.0,2025Q1,상장폐지,N,의견거절
1140.0,2025Q2,상장폐지,N,기타/확인필요
1140.0,2025Q3,상장폐지,N,기타/확인필요
1200.0,2023Q3,상장,N,기타/확인필요
1200.0,2023Q4,상장,N,기타/확인필요
1200.0,2024Q1,상장,N,기타/확인필요
1200.0,2024Q2,상장,N,기타/확인필요
1200.0,2024Q3,상장,N,기타/확인필요
1200.0,2024Q4,상장,N,기타/확인필요
1200.0,2025Q1,상장,N,기타/확인필요
1200.0,2025Q2,상장,N,기타/확인필요
1200.0,2025Q3,상장,N,기타/확인필요
1210.0,2020Q1,상장,N,기타/확인필요
1210.0,2020Q2,상장,N,적정
1210.0,2020Q3,상장,N,적정
1210.0,2020Q4,상장,N,적정
1210.0,2021Q1,상장,N,적정
1210.0,2021Q2,상장,N,적정
1210.0,2021Q3,상장,N,적정
1210.0,2021Q4,상장,N,적정
1210.0,2022Q1,상장,N,적정
1210.0,2022Q2,상장,N,적정
1210.0,2022Q3,상장,N,적정
1210.0,2022Q4,상장,N,적정
1210.0,2023Q1,상장,N,적정
1210.0,2023Q2,상장,N,적정
1210.0,2023Q3,상장,N,적정
1210.0,2023Q4,상장,N,적정
1210.0,2024Q1,상장,N,적정
1210.0,2024Q2,상장,N,기타/확인필요
1210.0,2024Q3,상장,N,기타/확인필요
1210.0,2024Q4,상장,N,기타/확인필요
1210.0,2025Q1,상장,N,기타/확인필요
1210.0,2025Q2,상장,N,기타/확인필요
1210.0,2025Q3,상장,N,기타/확인필요
1230.0,2020Q1,상장,N,기타/확인필요
1230.0,2020Q2,상장,N,적정
1230.0,2020Q3,상장,N,적정
1230.0,2020Q4,상장,N,적정
1230.0,2021Q1,상장,N,적정
1230.0,2021Q2,상장,N,적정
1230.0,2021Q3,상장,N,적정
1230.0,2021Q4,상장,N,적정
1230.0,2022Q1,상장,N,적정
1230.0,2022Q2,상장,N,적정
1230.0,2022Q3,상장,N,적정
1230.0,2022Q4,상장,N,적정
1230.0,2023Q1,상장,N,적정
1230.0,2023Q2,상장,N,적정
1230.0,2023Q3,상장,N,적정
1230.0,2023Q4,상장,N,적정
1230.0,2024Q1,상장,N,적정
1230.0,2024Q2,상장,N,기타/확인필요
1230.0,2024Q3,상장,N,기타/확인필요
1230.0,2024Q4,상장,N,기타/확인필요
